time,open,high,low,close,interval,pair
2023-07-20,139.541,140.497,139.107,140.065,D1,USDJPY
2023-07-21,1.641,1.65392,1.6396,1.65234,D1,EURAUD
2023-07-21,1.46552,1.47135,1.46323,1.47098,D1,EURCAD
2023-07-21,0.86355,0.868,0.86342,0.86544,D1,EURGBP
2023-07-21,155.895,158.047,155.585,157.708,D1,EURJPY
2023-07-21,1.11291,1.11449,1.1108,1.11246,D1,EURUSD
2023-07-21,1.89705,1.91113,1.89591,1.90887,D1,GBPAUD
2023-07-21,1.69405,1.70023,1.68949,1.69936,D1,GBPCAD
2023-07-21,180.171,182.527,179.905,182.263,D1,GBPJPY
2023-07-21,1.28663,1.2904,1.28158,1.28517,D1,GBPUSD
2023-07-21,1.31713,1.32264,1.31532,1.32227,D1,USDCAD
2023-07-21,0.86632,0.86726,0.86408,0.86565,D1,USDCHF
2023-07-21,140.068,141.952,139.747,141.778,D1,USDJPY
2023-07-24,1.6503,1.65609,1.64031,1.64146,D1,EURAUD
2023-07-24,1.4697,1.47181,1.4562,1.45678,D1,EURCAD
2023-07-24,0.86494,0.86593,0.86193,0.86256,D1,EURGBP
2023-07-24,157.349,157.783,156.24,156.498,D1,EURJPY
2023-07-24,1.11213,1.1147,1.10603,1.10641,D1,EURUSD
2023-07-24,1.90682,1.91387,1.8989,1.9029,D1,GBPAUD
2023-07-24,1.6983,1.70176,1.68588,1.68907,D1,GBPCAD
2023-07-24,181.901,182.341,180.746,181.447,D1,GBPJPY
2023-07-24,1.2849,1.28838,1.27978,1.28247,D1,GBPUSD
2023-07-24,1.3219,1.32287,1.31502,1.31651,D1,USDCAD
2023-07-24,0.8652,0.86994,0.86375,0.86959,D1,USDCHF
2023-07-24,141.631,141.81,140.739,141.468,D1,USDJPY
2023-07-25,1.63911,1.6451,1.62613,1.627,D1,EURAUD
2023-07-25,1.45645,1.45845,1.45299,1.45556,D1,EURCAD
2023-07-25,0.86257,0.86371,0.85651,0.85685,D1,EURGBP
2023-07-25,156.469,156.89,155.612,155.705,D1,EURJPY
2023-07-25,1.10636,1.10869,1.10206,1.10497,D1,EURUSD
2023-07-25,1.90029,1.90481,1.89332,1.89954,D1,GBPAUD
2023-07-25,1.68767,1.6997,1.68631,1.69934,D1,GBPCAD
2023-07-25,181.45,182.009,181.141,181.795,D1,GBPJPY
2023-07-25,1.28208,1.29046,1.28075,1.29019,D1,GBPUSD
2023-07-25,1.31625,1.32094,1.31468,1.31704,D1,USDCAD
2023-07-25,0.86923,0.87,0.86356,0.86356,D1,USDCHF
2023-07-25,141.466,141.743,140.849,140.899,D1,USDJPY
2023-07-26,1.62697,1.64398,1.62632,1.64031,D1,EURAUD
2023-07-26,1.45537,1.46563,1.45334,1.46402,D1,EURCAD
2023-07-26,0.85673,0.85864,0.85608,0.85654,D1,EURGBP
2023-07-26,155.771,155.985,155.145,155.454,D1,EURJPY
2023-07-26,1.105,1.11065,1.10378,1.10852,D1,EURUSD
2023-07-26,1.89944,1.91842,1.8913,1.91484,D1,GBPAUD
2023-07-26,1.6984,1.71046,1.69435,1.70903,D1,GBPCAD
2023-07-26,181.734,181.949,180.907,181.48,D1,GBPJPY
2023-07-26,1.29014,1.296,1.28751,1.29405,D1,GBPUSD
2023-07-26,1.31628,1.32379,1.31619,1.32059,D1,USDCAD
2023-07-26,0.86296,0.86559,0.8597,0.86069,D1,USDCHF
2023-07-26,141.008,141.182,139.921,140.235,D1,USDJPY
2023-07-27,1.6374,1.64073,1.62787,1.63599,D1,EURAUD
2023-07-27,1.4633,1.47011,1.44889,1.45127,D1,EURCAD
2023-07-27,0.85625,0.85994,0.85442,0.85783,D1,EURGBP
2023-07-27,155.319,156.236,152.189,153.109,D1,EURJPY
2023-07-27,1.10856,1.11497,1.09659,1.09765,D1,EURUSD
2023-07-27,1.91489,1.91526,1.90133,1.90701,D1,GBPAUD
2023-07-27,1.70834,1.7109,1.69167,1.69175,D1,GBPCAD
2023-07-27,181.286,181.925,177.407,178.429,D1,GBPJPY
2023-07-27,1.2941,1.29958,1.27817,1.27955,D1,GBPUSD
2023-07-27,1.32051,1.32432,1.31581,1.32229,D1,USDCAD
2023-07-27,0.86001,0.86983,0.85522,0.86876,D1,USDCHF
2023-07-27,140.169,141.32,138.765,139.491,D1,USDJPY
2023-07-28,1.63569,1.65792,1.63465,1.65653,D1,EURAUD
2023-07-28,1.45127,1.46178,1.44842,1.45957,D1,EURCAD
2023-07-28,0.85752,0.85894,0.85497,0.85686,D1,EURGBP
2023-07-28,152.983,155.605,151.402,155.491,D1,EURJPY
2023-07-28,1.09762,1.10477,1.09437,1.10141,D1,EURUSD
2023-07-28,1.90694,1.93387,1.90266,1.93256,D1,GBPAUD
2023-07-28,1.69171,1.70464,1.68859,1.70249,D1,GBPCAD
2023-07-28,178.47,181.489,176.305,181.37,D1,GBPJPY
2023-07-28,1.27938,1.28882,1.27629,1.28457,D1,GBPUSD
2023-07-28,1.32208,1.32515,1.32003,1.32515,D1,USDCAD
2023-07-28,0.8685,0.87364,0.86608,0.87026,D1,USDCHF
2023-07-28,139.455,141.177,138.06,141.158,D1,USDJPY
2023-07-31,1.65252,1.65712,1.63533,1.63707,D1,EURAUD
2023-07-31,1.45626,1.46132,1.44836,1.4501,D1,EURCAD
2023-07-31,0.85629,0.85909,0.85564,0.8566,D1,EURGBP
2023-07-31,155.193,157.282,155.11,156.48,D1,EURJPY
2023-07-31,1.1023,1.10459,1.09932,1.09964,D1,EURUSD
2023-07-31,1.9253,1.93219,1.90771,1.9099,D1,GBPAUD
2023-07-31,1.69828,1.70418,1.691,1.6921,D1,GBPCAD
2023-07-31,180.929,183.186,180.866,182.607,D1,GBPJPY
2023-07-31,1.28328,1.28723,1.28283,1.28343,D1,GBPUSD
2023-07-31,1.32277,1.32614,1.3151,1.31874,D1,USDCAD
2023-07-31,0.86744,0.87297,0.86652,0.8715,D1,USDCHF
2023-07-31,140.945,142.688,140.688,142.276,D1,USDJPY
2023-08-01,1.63705,1.66164,1.63197,1.6606,D1,EURAUD
2023-08-01,1.44982,1.45962,1.44799,1.4585,D1,EURCAD
2023-08-01,0.85612,0.86068,0.85506,0.8596,D1,EURGBP
2023-08-01,156.49,157.488,156.142,157.425,D1,EURJPY
2023-08-01,1.09966,1.10029,1.09525,1.09842,D1,EURUSD
2023-08-01,1.90782,1.93451,1.90492,1.93182,D1,GBPAUD
2023-08-01,1.69225,1.70112,1.69127,1.696,D1,GBPCAD
2023-08-01,182.642,183.25,182.439,183.09,D1,GBPJPY
2023-08-01,1.28343,1.28407,1.27412,1.2774,D1,GBPUSD
2023-08-01,1.31831,1.32999,1.3178,1.3279,D1,USDCAD
2023-08-01,0.87091,0.87777,0.87017,0.87502,D1,USDCHF
2023-08-01,142.287,143.542,142.204,143.32,D1,USDJPY
2023-08-02,1.66001,1.67333,1.65817,1.67277,D1,EURAUD
2023-08-02,1.45806,1.4629,1.45508,1.46013,D1,EURCAD
2023-08-02,0.85896,0.8629,0.85779,0.86039,D1,EURGBP
2023-08-02,157.446,157.498,156.251,156.76,D1,EURJPY
2023-08-02,1.09816,1.10187,1.09178,1.09379,D1,EURUSD
2023-08-02,1.93164,1.94534,1.92821,1.94396,D1,GBPAUD
2023-08-02,1.69581,1.70354,1.69061,1.69684,D1,GBPCAD
2023-08-02,183.065,183.126,181.749,182.177,D1,GBPJPY
2023-08-02,1.27746,1.28049,1.26801,1.2709,D1,GBPUSD
2023-08-02,1.32726,1.33526,1.32628,1.3349,D1,USDCAD
2023-08-02,0.87504,0.88057,0.87148,0.87739,D1,USDCHF
2023-08-02,143.317,143.475,142.229,143.321,D1,USDJPY
2023-08-03,1.67251,1.67669,1.66869,1.6712,D1,EURAUD
2023-08-03,1.46004,1.46321,1.45752,1.4617,D1,EURCAD
2023-08-03,0.86035,0.86554,0.8583,0.86143,D1,EURGBP
2023-08-03,156.755,157.234,155.53,156.06,D1,EURJPY
2023-08-03,1.09371,1.09628,1.09124,1.0948,D1,EURUSD
2023-08-03,1.94405,1.94714,1.93414,1.9392,D1,GBPAUD
2023-08-03,1.6967,1.69882,1.68726,1.696,D1,GBPCAD
2023-08-03,182.168,182.76,180.424,181.164,D1,GBPJPY
2023-08-03,1.27106,1.27277,1.262,1.27079,D1,GBPUSD
2023-08-03,1.33467,1.33777,1.33287,1.3352,D1,USDCAD
2023-08-03,0.87723,0.87986,0.87327,0.87407,D1,USDCHF
2023-08-03,143.323,143.888,142.064,142.56,D1,USDJPY
2023-08-04,1.66775,1.67678,1.66369,1.67503,D1,EURAUD
2023-08-04,1.46196,1.47447,1.45945,1.47244,D1,EURCAD
2023-08-04,0.86062,0.8648,0.86009,0.86302,D1,EURGBP
2023-08-04,155.943,156.627,155.855,155.905,D1,EURJPY
2023-08-04,1.0949,1.10421,1.09293,1.10055,D1,EURUSD
2023-08-04,1.93601,1.94161,1.93318,1.93849,D1,GBPAUD
2023-08-04,1.69695,1.70721,1.69541,1.70382,D1,GBPCAD
2023-08-04,181.238,181.739,180.547,180.693,D1,GBPJPY
2023-08-04,1.27125,1.27921,1.26826,1.27443,D1,GBPUSD
2023-08-04,1.33497,1.3394,1.33191,1.33787,D1,USDCAD
2023-08-04,0.87394,0.87824,0.86992,0.87266,D1,USDCHF
2023-08-04,142.535,142.895,141.549,141.702,D1,USDJPY
2023-08-07,1.67435,1.67687,1.66853,1.67358,D1,EURAUD
2023-08-07,1.47073,1.47362,1.46747,1.47092,D1,EURCAD
2023-08-07,0.86236,0.86362,0.86046,0.86046,D1,EURGBP
2023-08-07,155.996,156.85,155.802,156.767,D1,EURJPY
2023-08-07,1.10111,1.1016,1.09655,1.10021,D1,EURUSD
2023-08-07,1.9366,1.94647,1.93328,1.94454,D1,GBPAUD
2023-08-07,1.70109,1.70937,1.70018,1.70888,D1,GBPCAD
2023-08-07,180.437,182.189,180.433,182.139,D1,GBPJPY
2023-08-07,1.2753,1.27889,1.27129,1.27827,D1,GBPUSD
2023-08-07,1.33568,1.33993,1.33518,1.33683,D1,USDCAD
2023-08-07,0.87031,0.87735,0.87006,0.87278,D1,USDCHF
2023-08-07,141.634,142.583,141.51,142.478,D1,USDJPY
2023-08-08,1.67457,1.68606,1.67269,1.67412,D1,EURAUD
2023-08-08,1.47074,1.47703,1.46904,1.47001,D1,EURCAD
2023-08-08,0.86042,0.86256,0.85924,0.85924,D1,EURGBP
2023-08-08,156.77,157.741,156.34,157.092,D1,EURJPY
2023-08-08,1.10026,1.10112,1.09292,1.09556,D1,EURUSD
2023-08-08,1.94454,1.95632,1.94227,1.94789,D1,GBPAUD
2023-08-08,1.70898,1.7147,1.70582,1.71034,D1,GBPCAD
2023-08-08,182.137,182.955,181.371,182.756,D1,GBPJPY
2023-08-08,1.27829,1.27851,1.2684,1.27472,D1,GBPUSD
2023-08-08,1.33681,1.35021,1.33585,1.34174,D1,USDCAD
2023-08-08,0.87258,0.87827,0.87201,0.87551,D1,USDCHF
2023-08-08,142.489,143.49,142.397,143.364,D1,USDJPY
2023-08-09,1.67412,1.68378,1.67046,1.68089,D1,EURAUD
2023-08-09,1.46974,1.47693,1.46742,1.47221,D1,EURCAD
2023-08-09,0.85901,0.86346,0.85872,0.86267,D1,EURGBP
2023-08-09,157.036,157.9,156.748,157.744,D1,EURJPY
2023-08-09,1.09556,1.09954,1.09445,1.09734,D1,EURUSD
2023-08-09,1.94766,1.95158,1.94151,1.94801,D1,GBPAUD
2023-08-09,1.7104,1.71361,1.70578,1.70637,D1,GBPCAD
2023-08-09,182.755,183.019,182.3,182.796,D1,GBPJPY
2023-08-09,1.27446,1.2782,1.27119,1.27181,D1,GBPUSD
2023-08-09,1.34159,1.3454,1.34041,1.34161,D1,USDCAD
2023-08-09,0.87548,0.87828,0.87318,0.87725,D1,USDCHF
2023-08-09,143.358,143.748,142.996,143.713,D1,USDJPY
2023-08-10,1.67921,1.68541,1.67106,1.68532,D1,EURAUD
2023-08-10,1.4723,1.4797,1.47109,1.47659,D1,EURCAD
2023-08-10,0.86176,0.86658,0.86118,0.86624,D1,EURGBP
2023-08-10,157.745,159.208,157.452,158.959,D1,EURJPY
2023-08-10,1.09739,1.10653,1.09651,1.09805,D1,EURUSD
2023-08-10,1.94617,1.94879,1.9371,1.94529,D1,GBPAUD
2023-08-10,1.706,1.71411,1.70231,1.70452,D1,GBPCAD
2023-08-10,182.723,184.242,182.611,183.454,D1,GBPJPY
2023-08-10,1.27167,1.28188,1.26693,1.26756,D1,GBPUSD
2023-08-10,1.34209,1.345,1.3372,1.34473,D1,USDCAD
2023-08-10,0.87706,0.8776,0.86899,0.87677,D1,USDCHF
2023-08-10,143.714,144.814,143.28,144.735,D1,USDJPY
2023-08-11,1.68507,1.68843,1.68219,1.68495,D1,EURAUD
2023-08-11,1.47561,1.48013,1.47052,1.47133,D1,EURCAD
2023-08-11,0.86585,0.86689,0.86179,0.86209,D1,EURGBP
2023-08-11,158.958,159.218,158.435,158.666,D1,EURJPY
2023-08-11,1.09799,1.10049,1.09431,1.09451,D1,EURUSD
2023-08-11,1.94371,1.95629,1.94056,1.95384,D1,GBPAUD
2023-08-11,1.70346,1.71219,1.70138,1.70605,D1,GBPCAD
2023-08-11,183.45,184.23,183.229,184.018,D1,GBPJPY
2023-08-11,1.26737,1.27385,1.26618,1.26918,D1,GBPUSD
2023-08-11,1.34388,1.34658,1.34123,1.34439,D1,USDCAD
2023-08-11,0.87574,0.87807,0.87347,0.87613,D1,USDCHF
2023-08-11,144.735,144.999,144.416,144.942,D1,USDJPY
2023-08-14,1.68383,1.69304,1.67963,1.68101,D1,EURAUD
2023-08-14,1.47062,1.47392,1.46557,1.46783,D1,EURCAD
2023-08-14,0.8626,0.86326,0.85908,0.85947,D1,EURGBP
2023-08-14,158.577,158.834,158.189,158.745,D1,EURJPY
2023-08-14,1.09492,1.09602,1.08744,1.09052,D1,EURUSD
2023-08-14,1.95231,1.96206,1.9506,1.95492,D1,GBPAUD
2023-08-14,1.70474,1.70943,1.70039,1.70694,D1,GBPCAD
2023-08-14,183.786,184.728,183.461,184.601,D1,GBPJPY
2023-08-14,1.2697,1.27148,1.26164,1.26811,D1,GBPUSD
2023-08-14,1.3438,1.34797,1.34304,1.34598,D1,USDCAD
2023-08-14,0.87444,0.88277,0.87424,0.87825,D1,USDCHF
2023-08-14,144.899,145.577,144.651,145.54,D1,USDJPY
2023-08-15,1.68099,1.69123,1.67393,1.68902,D1,EURAUD
2023-08-15,1.46755,1.47602,1.46574,1.472,D1,EURCAD
2023-08-15,0.85942,0.86098,0.8574,0.8581,D1,EURGBP
2023-08-15,158.746,159.334,158.326,158.731,D1,EURJPY
2023-08-15,1.09028,1.09525,1.08967,1.09043,D1,EURUSD
2023-08-15,1.95387,1.96854,1.9491,1.96796,D1,GBPAUD
2023-08-15,1.70561,1.71868,1.70535,1.71503,D1,GBPCAD
2023-08-15,184.478,185.322,184.286,184.917,D1,GBPJPY
2023-08-15,1.26783,1.27523,1.26667,1.27033,D1,GBPUSD
2023-08-15,1.34593,1.35014,1.34394,1.34968,D1,USDCAD
2023-08-15,0.87781,0.87969,0.87441,0.87842,D1,USDCHF
2023-08-15,145.544,145.864,145.101,145.561,D1,USDJPY
2023-08-16,1.68899,1.69556,1.68634,1.69339,D1,EURAUD
2023-08-16,1.47194,1.47604,1.47048,1.47206,D1,EURCAD
2023-08-16,0.85844,0.85931,0.85436,0.85449,D1,EURGBP
2023-08-16,158.653,159.253,158.565,159.212,D1,EURJPY
2023-08-16,1.09042,1.09346,1.08716,1.08788,D1,EURUSD
2023-08-16,1.9682,1.98192,1.96136,1.98168,D1,GBPAUD
2023-08-16,1.71476,1.72459,1.71261,1.72268,D1,GBPCAD
2023-08-16,184.965,186.334,184.689,186.309,D1,GBPJPY
2023-08-16,1.27033,1.27662,1.26847,1.27305,D1,GBPUSD
2023-08-16,1.34945,1.35451,1.34752,1.35316,D1,USDCAD
2023-08-16,0.87739,0.88142,0.87696,0.87994,D1,USDCHF
2023-08-16,145.556,146.406,145.307,146.342,D1,USDJPY
2023-08-17,1.69338,1.7064,1.69104,1.69771,D1,EURAUD
2023-08-17,1.47209,1.47422,1.46906,1.47256,D1,EURCAD
2023-08-17,0.85409,0.85574,0.85232,0.85295,D1,EURGBP
2023-08-17,159.128,159.296,158.251,158.574,D1,EURJPY
2023-08-17,1.08789,1.09185,1.08561,1.08717,D1,EURUSD
2023-08-17,1.97885,1.99717,1.97444,1.99039,D1,GBPAUD
2023-08-17,1.72187,1.7268,1.7181,1.72629,D1,GBPCAD
2023-08-17,186.11,186.468,185.553,185.875,D1,GBPJPY
2023-08-17,1.27304,1.27873,1.27023,1.27459,D1,GBPUSD
2023-08-17,1.35314,1.35526,1.34962,1.35443,D1,USDCAD
2023-08-17,0.88005,0.88095,0.87596,0.87832,D1,USDCHF
2023-08-17,146.333,146.561,145.621,145.824,D1,USDJPY
2023-08-18,1.69508,1.70154,1.6941,1.69682,D1,EURAUD
2023-08-18,1.47102,1.47586,1.46805,1.47314,D1,EURCAD
2023-08-18,0.85285,0.85577,0.85164,0.8533,D1,EURGBP
2023-08-18,158.524,158.562,157.653,158.03,D1,EURJPY
2023-08-18,1.08716,1.08938,1.08451,1.08696,D1,EURUSD
2023-08-18,1.99034,1.99265,1.98265,1.98761,D1,GBPAUD
2023-08-18,1.72462,1.72816,1.7208,1.72549,D1,GBPCAD
2023-08-18,185.881,185.903,184.547,185.114,D1,GBPJPY
2023-08-18,1.27454,1.27657,1.26888,1.27309,D1,GBPUSD
2023-08-18,1.35436,1.35749,1.35214,1.35502,D1,USDCAD
2023-08-18,0.87792,0.88272,0.87545,0.88215,D1,USDCHF
2023-08-18,145.82,145.862,144.927,145.373,D1,USDJPY
2023-08-21,1.69393,1.70399,1.69393,1.69849,D1,EURAUD
2023-08-21,1.47129,1.4785,1.47117,1.47562,D1,EURCAD
2023-08-21,0.8538,0.85631,0.85268,0.85414,D1,EURGBP
2023-08-21,157.705,159.393,157.705,159.304,D1,EURJPY
2023-08-21,1.08671,1.09137,1.08634,1.08949,D1,EURUSD
2023-08-21,1.98393,1.99292,1.9835,1.98852,D1,GBPAUD
2023-08-21,1.7244,1.72966,1.72008,1.72763,D1,GBPCAD
2023-08-21,184.884,186.656,184.88,186.504,D1,GBPJPY
2023-08-21,1.2733,1.27666,1.27101,1.27554,D1,GBPUSD
2023-08-21,1.3546,1.35726,1.3496,1.35438,D1,USDCAD
2023-08-21,0.88093,0.8827,0.87797,0.8784,D1,USDCHF
2023-08-21,145.303,146.404,145.14,146.21,D1,USDJPY
2023-08-22,1.69843,1.70203,1.68664,1.68839,D1,EURAUD
2023-08-22,1.47562,1.47842,1.46871,1.4695,D1,EURCAD
2023-08-22,0.85373,0.85456,0.85135,0.85173,D1,EURGBP
2023-08-22,159.257,159.489,158.085,158.216,D1,EURJPY
2023-08-22,1.08949,1.09305,1.08329,1.08452,D1,EURUSD
2023-08-22,1.98895,1.99247,1.97785,1.98208,D1,GBPAUD
2023-08-22,1.72722,1.73147,1.72278,1.72505,D1,GBPCAD
2023-08-22,186.388,186.765,185.526,185.74,D1,GBPJPY
2023-08-22,1.27471,1.28003,1.27183,1.27313,D1,GBPUSD
2023-08-22,1.35442,1.35649,1.35129,1.3549,D1,USDCAD
2023-08-22,0.87821,0.88094,0.87649,0.88038,D1,USDCHF
2023-08-22,146.207,146.4,145.497,145.88,D1,USDJPY
2023-08-23,1.6885,1.68995,1.67573,1.6761,D1,EURAUD
2023-08-23,1.46933,1.4736,1.46538,1.46916,D1,EURCAD
2023-08-23,0.85173,0.85658,0.84925,0.85352,D1,EURGBP
2023-08-23,158.232,158.373,156.869,157.343,D1,EURJPY
2023-08-23,1.08448,1.08715,1.08026,1.08627,D1,EURUSD
2023-08-23,1.98211,1.98485,1.96107,1.96304,D1,GBPAUD
2023-08-23,1.72393,1.72881,1.71215,1.72096,D1,GBPCAD
2023-08-23,185.721,185.94,183.367,184.325,D1,GBPJPY
2023-08-23,1.2732,1.27646,1.26145,1.2725,D1,GBPUSD
2023-08-23,1.35405,1.36038,1.35203,1.35235,D1,USDCAD
2023-08-23,0.87941,0.88174,0.87734,0.87785,D1,USDCHF
2023-08-23,145.88,145.882,144.538,144.822,D1,USDJPY
2023-08-24,1.67642,1.68549,1.67458,1.68443,D1,EURAUD
2023-08-24,1.46902,1.47196,1.46601,1.4681,D1,EURCAD
2023-08-24,0.85349,0.85819,0.85331,0.8578,D1,EURGBP
2023-08-24,157.29,158.044,157.108,157.661,D1,EURJPY
2023-08-24,1.08631,1.08767,1.0805,1.08096,D1,EURUSD
2023-08-24,1.96301,1.96753,1.95776,1.96328,D1,GBPAUD
2023-08-24,1.72021,1.72108,1.70985,1.7113,D1,GBPCAD
2023-08-24,184.096,184.768,183.594,183.719,D1,GBPJPY
2023-08-24,1.27158,1.27284,1.25906,1.26005,D1,GBPUSD
2023-08-24,1.3523,1.35891,1.35099,1.35808,D1,USDCAD
2023-08-24,0.87782,0.88513,0.87596,0.88436,D1,USDCHF
2023-08-24,144.813,145.961,144.602,145.814,D1,USDJPY
2023-08-25,1.68316,1.68891,1.67752,1.68546,D1,EURAUD
2023-08-25,1.46734,1.47202,1.46279,1.46841,D1,EURCAD
2023-08-25,0.85792,0.85855,0.85604,0.85776,D1,EURGBP
2023-08-25,157.614,158.245,157.229,158.009,D1,EURJPY
2023-08-25,1.08086,1.0842,1.07656,1.07944,D1,EURUSD
2023-08-25,1.96209,1.96871,1.95845,1.96398,D1,GBPAUD
2023-08-25,1.71052,1.71841,1.70757,1.71105,D1,GBPCAD
2023-08-25,183.717,184.405,183.352,184.145,D1,GBPJPY
2023-08-25,1.25961,1.26551,1.25477,1.25768,D1,GBPUSD
2023-08-25,1.35772,1.36398,1.35686,1.36043,D1,USDCAD
2023-08-25,0.88416,0.88762,0.88215,0.88435,D1,USDCHF
2023-08-25,145.814,146.635,145.716,146.395,D1,USDJPY
2023-08-28,1.6854,1.68843,1.67828,1.68262,D1,EURAUD
2023-08-28,1.4666,1.47173,1.46595,1.47122,D1,EURCAD
2023-08-28,0.85738,0.8599,0.85676,0.85852,D1,EURGBP
2023-08-28,157.926,158.564,157.923,158.511,D1,EURJPY
2023-08-28,1.07958,1.08223,1.07928,1.08182,D1,EURUSD
2023-08-28,1.96257,1.96406,1.95688,1.95984,D1,GBPAUD
2023-08-28,1.70794,1.71463,1.7069,1.71363,D1,GBPCAD
2023-08-28,184.052,184.702,184.044,184.65,D1,GBPJPY
2023-08-28,1.25693,1.26107,1.25653,1.2601,D1,GBPUSD
2023-08-28,1.35865,1.36118,1.35701,1.35978,D1,USDCAD
2023-08-28,0.8835,0.88537,0.88181,0.88375,D1,USDCHF
2023-08-28,146.43,146.745,146.273,146.529,D1,USDJPY
2023-08-29,1.68261,1.68564,1.67528,1.67872,D1,EURAUD
2023-08-29,1.47119,1.47657,1.46867,1.47431,D1,EURCAD
2023-08-29,0.85838,0.86102,0.85651,0.86034,D1,EURGBP
2023-08-29,158.517,159.061,158.242,158.71,D1,EURJPY
2023-08-29,1.08186,1.0892,1.07822,1.08793,D1,EURUSD
2023-08-29,1.95963,1.96379,1.95017,1.95087,D1,GBPAUD
2023-08-29,1.71359,1.71869,1.71024,1.71332,D1,GBPCAD
2023-08-29,184.658,185.262,184.066,184.431,D1,GBPJPY
2023-08-29,1.26004,1.26546,1.25626,1.26433,D1,GBPUSD
2023-08-29,1.35872,1.36373,1.35491,1.35514,D1,USDCAD
2023-08-29,0.88295,0.88589,0.87747,0.87834,D1,USDCHF
2023-08-29,146.526,147.375,145.667,145.868,D1,USDJPY
2023-08-30,1.67745,1.68503,1.67584,1.68052,D1,EURAUD
2023-08-30,1.47406,1.47591,1.47242,1.47482,D1,EURCAD
2023-08-30,0.86028,0.86106,0.85944,0.86035,D1,EURGBP
2023-08-30,158.7,159.136,158.14,159.109,D1,EURJPY
2023-08-30,1.08796,1.08848,1.08557,1.08717,D1,EURUSD
2023-08-30,1.94912,1.95879,1.94702,1.95329,D1,GBPAUD
2023-08-30,1.71331,1.71513,1.71201,1.71427,D1,GBPCAD
2023-08-30,184.431,184.971,183.997,184.939,D1,GBPJPY
2023-08-30,1.26433,1.26495,1.26187,1.26357,D1,GBPUSD
2023-08-30,1.3551,1.35766,1.35482,1.35656,D1,USDCAD
2023-08-30,0.87793,0.87974,0.87713,0.87876,D1,USDCHF
2023-08-30,145.868,146.374,145.686,146.347,D1,USDJPY
